"Id","SalePrice"
1651,110686.293641601
1652,113646.281679426
1653,114885.147142167
1654,140686.402953664
1655,140668.295121596
1656,137611.735299901
1657,141525.010538703
1658,153301.861173059
1659,127616.906873222
1660,153661.269432079
1661,397853.775591099
1662,342323.152360117
1663,356022.944517562
1664,450915.569216903
1665,333549.947951105
1666,270352.13283714
1667,307996.040179075
1668,332488.877600251
1669,279917.239356314
1670,341786.103634731
1671,234563.331069838
1672,343826.247569456
1673,293767.035372811
1674,252135.89042789
1675,165348.602522183
1676,161568.931991105
1677,189799.444120394
1678,437128.925419493
1679,292369.706970679
1680,307376.950117815
1681,274621.534003321
1682,264949.25258658
1683,185723.744551811
1684,207082.300283237
1685,184370.315531317
1686,175953.757775817
1687,196960.908782016
1688,214356.907395355
1689,213867.591269705
1690,206666.880761396
1691,197419.957285318
1692,266714.299587594
1693,196866.242596577
1694,169425.973049052
1695,182216.015291154
1696,252767.970526462
1697,184274.467330488
1698,299579.649344538
1699,275484.275513766
1700,233485.282958511
1701,273728.696715409
1702,260294.834125957
1703,256872.226657728
1704,259131.334286369
1705,240057.828509265
1706,383432.445703937
1707,213406.223336766
1708,211511.287863384
1709,282734.51643084
1710,239983.18728298
1711,254321.569039493
1712,266069.38090012
1713,228212.07700823
1714,219178.010210867
1715,214991.962133386
1716,199264.855090613
1717,189440.196897411
1718,156513.986879751
1719,225861.182615784
1720,245626.336135314
1721,191488.492278708
1722,139802.280927975
1723,141965.449107366
1724,213688.560781215
1725,238977.324364354
1726,189350.690995977
1727,160406.209077722
1728,206516.802235674
1729,159990.921974132
1730,174756.158813234
1731,116083.383184042
1732,110886.171849111
1733,109630.824492728
1734,120952.177290217
1735,135713.527482427
1736,113085.472939555
1737,277091.477562606
1738,230439.771239966
1739,243753.425745521
1740,181114.616235682
1741,156414.695230597
1742,161959.680266067
1743,179725.065228224
1744,260117.83974517
1745,222901.213178107
1746,264962.820574222
1747,207652.623289689
1748,218560.172300143
1749,136813.157764626
1750,145340.849461831
1751,221872.737173119
1752,112190.19942327
1753,142694.584060075
1754,202039.940367221
1755,148413.973325897
1756,100465.026030797
1757,111608.026207152
1758,116103.041115527
1759,147858.82305179
1760,145578.420214563
1761,127668.020782242
1762,156153.717878366
1763,152166.21743402
1764,112832.975147502
1765,186829.489493582
1766,158702.361905551
1767,191779.938474008
1768,141893.137632398
1769,170014.219208919
1770,167037.78621435
1771,123578.060511831
1772,130480.745368956
1773,110331.961605586
1774,139581.061976344
1775,134907.381599107
1776,120051.124413735
1777,99954.5247370517
1778,148988.364202843
1779,123240.823580149
1780,195163.40956604
1781,123486.031749054
1782,81441.1932181407
1783,148535.393840656
1784,122561.594734226
1785,118890.076476733
1786,141724.158751958
1787,223422.301793961
1788,57163.7676529678
1789,107890.473345033
1790,89043.7475298262
1791,186964.466056635
1792,155362.685983012
1793,126117.139188241
1794,161051.151071613
1795,137693.18279612
1796,139154.465333756
1797,129212.030348945
1798,118125.128070702
1799,99126.5687553856
1800,116139.046674574
1801,136297.68210983
1802,168740.291684196
1803,160852.255962348
1804,110831.026788145
1805,135536.582863722
1806,164708.970348828
1807,158989.6725895
1808,147898.437100407
1809,167095.51184422
1810,128955.490563703
1811,98475.5782585155
1812,127833.570754079
1813,127715.395196762
1814,93857.0412195324
1815,60523.1206012809
1816,121121.11087207
1817,127579.367721312
1818,167684.16582484
1819,158575.111100943
1820,86684.0286024965
1821,132587.091863259
1822,171492.949464114
1823,65556.046297376
1824,146316.253980987
1825,148600.283753352
1826,114110.841131459
1827,128427.363361905
1828,134667.6705935
1829,96292.5069077378
1830,156831.906416582
1831,211452.872371652
1832,134645.243485265
1833,159581.249934447
1834,164454.343984472
1835,160576.367465961
1836,127343.433646726
1837,86865.6030897253
1838,128874.079269417
1839,101189.149678716
1840,129970.064662013
1841,123477.244045983
1842,113498.092902771
1843,123824.327848073
1844,130083.648685985
1845,144607.043777275
1846,132984.679193925
1847,149318.599428942
1848,63813.0876883742
1849,118732.33263286
1850,118345.208477935
1851,153727.408918211
1852,119002.744904429
1853,126091.374583349
1854,173251.406498227
1855,170252.390924462
1856,220925.30007005
1857,198837.054638213
1858,160013.289331396
1859,137346.131826024
1860,120996.49686497
1861,136529.633675914
1862,249799.413963025
1863,245923.334783162
1864,245959.67466438
1865,323530.312203869
1866,331276.490635848
1867,243367.543309053
1868,269263.685781329
1869,202545.559792903
1870,229189.656660694
1871,246993.312224297
1872,182854.178860881
1873,224420.895289573
1874,127804.93005852
1875,199922.537683024
1876,179913.539805554
1877,213366.423191673
1878,216615.338474656
1879,120827.095589862
1880,120368.868366385
1881,224360.143503393
1882,276137.003542508
1883,218959.312436796
1884,228214.47685143
1885,249576.799721087
1886,267867.263609585
1887,208991.371436574
1888,252848.124872698
1889,181362.506685585
1890,114825.327057191
1891,127602.598869127
1892,96265.4852788747
1893,129645.097804019
1894,136651.609088243
1895,139185.281978494
1896,123002.238015003
1897,117633.777588758
1898,132029.392665866
1899,177928.210897281
1900,171612.468472386
1901,135809.908971351
1902,129259.333376055
1903,198945.462039727
1904,117617.175317498
1905,164780.063014009
1906,163379.095173496
1907,173191.347843204
1908,119737.475178944
1909,129458.093740986
1910,128566.342278412
1911,180706.495408083
1912,281740.803694934
1913,171526.677387006
1914,80259.8675272194
1915,253761.498331126
1916,57203.1372695018
1917,265909.95986287
1918,126560.915696162
1919,146618.748697261
1920,157598.268490491
1921,358731.695946562
1922,329718.835919056
1923,207768.683338516
1924,183861.25524461
1925,234088.718585705
1926,352183.657374685
1927,124148.033553656
1928,154892.27730367
1929,106090.297762576
1930,136812.101529753
1931,114364.273489278
1932,136153.780631425
1933,156765.090143774
1934,172681.009148394
1935,165291.602273005
1936,173256.398852741
1937,177527.939045405
1938,166316.764476629
1939,221523.658768397
1940,198984.533130032
1941,175687.029696411
1942,177478.502366332
1943,202262.758097172
1944,299562.995945598
1945,345561.403291141
1946,157115.813013058
1947,294281.295909794
1948,177366.542952481
1949,227386.439934819
1950,201271.685836463
1951,240366.835347299
1952,227494.656605957
1953,153161.747675151
1954,213151.393066633
1955,129749.92162535
1956,269194.726431862
1957,162875.586148662
1958,282966.145900138
1959,145414.490925629
1960,104803.330649311
1961,112129.001001099
1962,113646.281679426
1963,114981.533429531
1964,114703.016797125
1965,138691.882776243
1966,143569.652458192
1967,254077.139290203
1968,305898.602806432
1969,352635.843592791
1970,345063.988286555
1971,437014.650593095
1972,320382.753937042
1973,302289.954947925
1974,282147.480389511
1975,421402.224246711
1976,250475.107578569
1977,303867.27572355
1978,305751.844931557
1979,308475.691922188
1980,190874.235520892
1981,301683.754568207
1982,209029.282468909
1983,209029.282468909
1984,188850.230823692
1985,188752.039180524
1986,195364.077272587
1987,197596.539823161
1988,185088.492403069
1989,218420.790215714
1990,232042.643485467
1991,190121.896254379
1992,226553.464965193
1993,201016.712705699
1994,250184.513112949
1995,197193.701127141
1996,267111.987491636
1997,307218.861725489
1998,274725.790514738
1999,238636.905480295
2000,295544.818943704
2001,239763.872124984
2002,225388.988637347
2003,262360.215844054
2004,258507.109910415
2005,243248.612904286
2006,236204.027500217
2007,256997.800427431
2008,198749.271964757
2009,194369.843918666
2010,219930.126544394
2011,161918.254941553
2012,195996.433257399
2013,186442.929270754
2014,189475.188395678
2015,217864.035201156
2016,191551.561494799
2017,215527.240848507
2018,116308.109286883
2019,126337.046841574
2020,94969.9559209062
2021,109068.905891491
2022,167276.013919178
2023,141448.561814786
2024,229075.51762521
2025,336857.054708411
2026,177304.633470869
2027,148667.763630773
2028,178610.701759049
2029,150274.033138488
2030,251096.162693369
2031,225237.93747304
2032,232598.809524188
2033,245285.64992979
2034,176426.259766089
2035,206815.623710621
2036,209018.093351127
2037,210501.470491677
2038,349792.05987822
2039,198544.705070544
2040,337143.452207217
2041,226691.910297454
2042,222309.695499302
2043,151940.604395565
2044,169239.766819036
2045,196567.658862699
2046,138440.421527203
2047,134994.551762743
2048,140847.634862973
2049,140782.263312487
2050,185767.467239317
2051,114810.868132396
2052,118828.705035493
2053,141275.89462663
2054,92345.079263913
2055,116931.014158236
2056,151576.588599888
2057,114744.095973328
2058,211424.673996
2059,121205.631854015
2060,157692.244217821
2061,161233.815121313
2062,120833.428198333
2063,110324.743700413
2064,122371.812850342
2065,113057.928659067
2066,171073.296003842
2067,154359.583438025
2068,141450.626106408
2069,96217.2168997855
2070,117148.049011869
2071,107373.568896036
2072,127792.001883921
2073,123078.61666552
2074,192066.455348954
2075,152758.732715287
2076,109297.79002606
2077,128274.978405994
2078,117510.319042779
2079,141971.545507694
2080,126583.059571965
2081,136840.730425419
2082,140091.097859131
2083,135984.733131196
2084,107561.518582317
2085,121776.79916355
2086,158374.876479319
2087,147657.263465971
2088,139100.016137176
2089,91986.7874870618
2090,179187.310784948
2091,121111.107994739
2092,132748.687714219
2093,104949.449395562
2094,180556.255780737
2095,128822.374049041
2096,107358.944614431
2097,134329.642090529
2098,130892.651926123
2099,52731.22362139
2100,118185.951481796
2101,123314.909670709
2102,168945.038026804
2103,131783.986612862
2104,141343.868360838
2105,168113.691745834
2106,57012.6296786485
2107,239922.055400589
2108,116874.57652502
2109,123268.864437667
2110,142075.516958842
2111,174890.42942743
2112,138548.4711862
2113,136664.699713014
2114,157025.065947582
2115,172724.077323706
2116,108404.678721066
2117,169990.183120725
2118,139834.44803265
2119,125941.468441083
2120,133739.961845622
2121,97140.0868327485
2122,103968.374048452
2123,113484.047417941
2124,186070.519437754
2125,140366.470523411
2126,176727.17608633
2127,187616.057429296
2128,175851.321438575
2129,126500.457147074
2130,147533.724318167
2131,170325.972710701
2132,122272.24457435
2133,147051.247949653
2134,137612.804607048
2135,117408.564229814
2136,68591.0829387861
2137,144430.826939828
2138,115411.421561715
2139,136607.875605601
2140,114089.227984419
2141,135373.984687855
2142,122327.321714109
2143,121333.726656492
2144,100248.574933232
2145,131008.200220959
2146,147543.872810298
2147,121485.776823791
2148,135427.177456131
2149,109831.482975449
2150,199552.317178343
2151,141067.938823553
2152,167127.842171304
2153,137980.25321597
2154,106368.702249572
2155,175521.471236558
2156,238489.105937911
2157,220683.440850621
2158,243917.693356915
2159,229006.957453408
2160,201553.608086974
2161,252822.637218363
2162,331633.724587697
2163,336169.642702962
2164,228729.019328605
2165,169935.105001992
2166,131287.135058771
2167,192661.100587898
2168,182531.820064684
2169,214604.001675532
2170,226696.33260707
2171,133995.055275747
2172,126642.725683944
2173,164966.819252515
2174,241335.906962003
2175,293233.750854381
2176,267537.602463964
2177,250111.576108434
2178,251068.330506567
2179,132367.526924263
2180,174595.791305081
2181,213659.07686917
2182,226057.416646183
2183,209426.431754798
2184,122782.444962727
2185,116641.011800832
2186,144265.526353763
2187,137312.057135038
2188,165212.991284246
2189,276215.509592453
2190,89788.5704707021
2191,101110.400076143
2192,76633.9159924619
2193,136864.765763913
2194,131725.860595711
2195,98189.194779564
2196,103636.495351437
2197,131460.09358683
2198,172551.733986906
2199,160959.714319575
2200,136972.354586031
2201,160557.882145585
2202,236485.27442084
2203,142918.791277149
2204,170203.907749345
2205,123015.859333564
2206,110343.472370256
2207,201513.209881444
2208,234737.536470284
2209,162581.711127985
2210,119807.307989165
2211,140221.203247037
2212,154253.98588181
2213,120722.082091669
2214,126374.382193302
2215,124835.203827039
2216,149947.164967802
2217,45851.4833978524
2218,109285.367668181
2219,115590.617029585
2220,90814.1172901472
2221,253761.498331126
2222,199107.727873545
2223,261404.338986821
2224,206241.04420474
2225,147605.640004164
2226,142583.499005215
2227,188468.888464627
2228,249947.287931953
2229,256164.306559352
2230,148155.172757082
2231,217943.469521942
2232,173181.056592235
2233,176176.719839901
2234,241378.462463313
2235,198663.044998178
2236,262124.124551122
2237,275784.026870402
2238,172204.719530575
2239,138149.870145978
2240,140881.955717787
2241,107239.432135837
2242,110563.324630593
2243,125998.724074669
2244,96601.6039460359
2245,88936.4331604549
2246,129057.206478747
2247,137508.181595252
2248,112928.341934621
2249,123672.004399825
2250,121696.69065307
2251,160221.929165059
2252,169384.440681762
2253,158920.344465045
2254,172049.306097858
2255,178412.890996248
2256,206904.610878696
2257,205689.91089778
2258,177179.634110776
2259,171644.526801747
2260,146096.297709958
2261,190851.449472612
2262,197383.659337046
2263,300107.880821388
2264,441339.519506292
2265,139987.979295583
2266,255291.832078408
2267,288620.794673192
2268,404007.784659674
2269,159166.801713011
2270,214482.616399923
2271,203860.432265648
2272,200895.330819833
2273,156262.09521864
2274,169367.912379535
2275,151405.849241038
2276,167945.61332898
2277,173842.677789177
2278,148344.94615953
2279,125562.693552137
2280,102906.313505697
2281,161387.037481494
2282,165016.330411282
2283,120342.025923196
2284,124066.77875205
2285,145836.093880305
2286,118202.571532059
2287,339836.290261203
2288,260387.859262063
2289,288456.85065188
2290,383086.094437354
2291,297540.817290813
2292,405496.48943388
2293,392932.992378184
2294,345904.10753862
2295,429062.596535459
2296,281606.626522615
2297,303982.737375189
2298,339172.716390543
2299,314067.300968598
2300,288516.603782135
2301,258099.573161045
2302,224480.722948753
2303,258534.898729993
2304,256790.98241732
2305,158006.866895307
2306,158008.128890341
2307,165419.497733652
2308,220156.900942488
2309,282454.37946172
2310,207526.530532108
2311,185547.308239285
2312,193569.03889294
2313,187668.99418673
2314,195453.123440494
2315,184578.755128641
2316,197723.326236106
2317,172124.760430226
2318,184880.173961025
2319,205128.146211094
2320,203996.315289199
2321,220206.570064689
2322,198557.190049372
2323,186034.699447879
2324,197930.449766842
2325,220206.99095397
2326,199461.27573351
2327,229733.460441768
2328,232402.295313549
2329,177987.530574403
2330,176098.972493032
2331,291667.72354606
2332,352612.655613958
2333,292217.393248145
2334,250422.035456954
2335,271833.619518157
2336,281280.276958229
2337,213067.153003272
2338,250547.339206
2339,248383.132648219
2340,395273.516703978
2341,223858.32173524
2342,246487.893169192
2343,216741.483330272
2344,233906.961491402
2345,254481.657075241
2346,233394.226727313
2347,207257.192136336
2348,252586.383918497
2349,172303.29159325
2350,261306.164571524
2351,282883.849488836
2352,259382.928434565
2353,226586.503342486
2354,154571.609073612
2355,189576.268738382
2356,149107.229235944
2357,214860.578728726
2358,199262.472302836
2359,131691.544669193
2360,115089.618758146
2361,123242.373839424
2362,260965.229030132
2363,123445.776278057
2364,158997.768316508
2365,208692.009150471
2366,194159.104917606
2367,220454.747723119
2368,184143.157556308
2369,220945.872233621
2370,148347.094194716
2371,164029.278554757
2372,204896.982537886
2373,264792.885853034
2374,272883.5901797
2375,213015.279063765
2376,256787.274560214
2377,299278.024833006
2378,145261.989151022
2379,190444.408825806
2380,131312.127032639
2381,150326.684992056
2382,204296.700223346
2383,202695.127016094
2384,237538.722530972
2385,145323.654380672
2386,135600.661426558
2387,134267.510320804
2388,108093.425441844
2389,117391.867115946
2390,127538.025746244
2391,114339.931484735
2392,113756.861358876
2393,166517.339600941
2394,129260.57041933
2395,195847.269489692
2396,152075.914100424
2397,184942.166612695
2398,125443.658092212
2399,55429.8334358992
2400,71520.4002785491
2401,122326.035328063
2402,119829.275905291
2403,134863.052059815
2404,126690.704137144
2405,135650.185008409
2406,146060.595652046
2407,115683.824769997
2408,122491.08755222
2409,122662.067819106
2410,170396.667109402
2411,111617.439174073
2412,143223.48736708
2413,124456.02935461
2414,144797.406249398
2415,130752.495982423
2416,127725.075961542
2417,133273.509884562
2418,128668.784466616
2419,115083.990032063
2420,107587.986368587
2421,125834.49467064
2422,112807.142289614
2423,153192.366652433
2424,163934.504887226
2425,214941.974339496
2426,127778.150547098
2427,152166.201252067
2428,194531.977132844
2429,113777.193181013
2430,132526.113528899
2431,118892.536244497
2432,136229.371278262
2433,123903.229907393
2434,126260.993601893
2435,131768.065696311
2436,113350.87484289
2437,108861.728240085
2438,105351.586505145
2439,131532.813464378
2440,137279.998436224
2441,110604.612577138
2442,122250.740571432
2443,118808.461194196
2444,142841.057491081
2445,102609.197753917
2446,128647.355282033
2447,256004.118622272
2448,150518.819755594
2449,117870.852101254
2450,179511.873596937
2451,139213.844620683
2452,230136.022856193
2453,101699.895872926
2454,131977.808199421
2455,127299.636138513
2456,128404.610825883
2457,140485.189111402
2458,131746.579479526
2459,121909.275090808
2460,140267.828493577
2461,123723.901684634
2462,144994.823013025
2463,121321.378048915
2464,198616.373673862
2465,140436.299325413
2466,122180.202445802
2467,172264.665324764
2468,116292.057829907
2469,113699.100740237
2470,186265.459322061
2471,216739.886573448
2472,170508.669448039
2473,97593.7619996916
2474,90316.7671291424
2475,213573.437193763
2476,113580.354774177
2477,99260.8730043667
2478,135188.456886135
2479,103734.303772343
2480,141965.474510259
2481,119594.219346233
2482,101475.263109272
2483,113392.055402557
2484,112226.55092689
2485,113345.929448662
2486,150472.075000443
2487,183677.473408518
2488,183406.969595986
2489,162388.339966961
2490,142845.813404839
2491,94231.9579993034
2492,170737.828011996
2493,157176.685612718
2494,149409.398142434
2495,113298.17786374
2496,220936.717417497
2497,155164.069323437
2498,107109.038934236
2499,110787.600171572
2500,105461.216559304
2501,129484.769692558
2502,148913.094891882
2503,91094.4159317532
2504,187657.526435891
2505,226217.597085484
2506,254948.122013536
2507,285038.940109795
2508,256026.556283053
2509,222166.241128859
2510,244297.594960561
2511,201300.06477862
2512,224566.989907944
2513,221332.543382058
2514,252837.70641648
2515,131744.517474676
2516,162346.260671967
2517,127128.425724919
2518,137686.518605956
2519,227208.550552569
2520,222480.51700769
2521,217451.035520971
2522,224245.530828643
2523,116647.414356633
2524,115028.32588096
2525,120680.581939527
2526,123779.429840715
2527,118857.201274673
2528,116780.237461157
2529,121649.63845291
2530,111988.979737867
2531,226816.127400222
2532,229758.47660215
2533,218650.681276713
2534,248880.528079095
2535,288411.564894402
2536,238419.105952927
2537,234709.617850067
2538,206634.907488464
2539,196869.344780148
2540,183181.336978266
2541,207300.835502527
2542,165497.303889815
2543,108184.912985745
2544,105824.123867361
2545,125706.301414649
2546,141364.529761082
2547,110338.048937693
2548,164023.412888356
2549,147657.984799947
2550,654932.933141955
2551,127238.208654299
2552,130132.222026977
2553,98391.7634778557
2554,116454.235306193
2555,139586.225219924
2556,90809.3250322142
2557,95302.1310193587
2558,161342.751924752
2559,128039.350774477
2560,166460.832135928
2561,164196.102228363
2562,142633.372043911
2563,164028.888985075
2564,198951.174168261
2565,124971.205862846
2566,143232.017964448
2567,108132.419331507
2568,138776.415364995
2569,170845.512995128
2570,117181.037300084
2571,148934.782667829
2572,160403.683342099
2573,201346.651116762
2574,313188.156091028
2575,136081.992380569
2576,169566.308152907
2577,162968.52041933
2578,103321.797230652
2579,70977.0152410393
2580,148883.514571655
2581,112691.215640538
2582,147286.175352255
2583,225482.271069676
2584,150300.809218208
2585,165360.881754382
2586,209616.039266264
2587,193578.908122586
2588,141434.098958446
2589,130169.507988811
2590,188762.937908218
2591,220029.574662551
2592,227663.603533707
2593,248477.194531454
2594,181761.266312946
2595,227451.130884889
2596,271367.243357471
2597,188036.223078037
2598,262985.022740716
2599,383832.759976623
2600,137573.509386153
2601,124334.950714675
2602,91716.6019425397
2603,87099.0307295721
2604,93723.7495298396
2605,91650.4660783385
2606,114439.202323596
2607,155216.967517085
2608,148644.312434644
2609,138865.308744428
2610,103945.979215612
2611,131559.096115796
2612,143408.807254033
2613,118411.938997239
2614,120642.198572232
2615,146538.99151518
2616,129588.20101656
2617,147915.947720167
2618,169802.355782979
2619,198966.716109033
2620,168828.922822982
2621,177145.606597007
2622,179793.073915681
2623,271579.774720136
2624,249019.028497965
2625,268261.666975412
2626,157947.806889649
2627,174137.586294257
2628,254685.663410609
2629,492612.537693149
2630,328981.99581553
2631,437137.750397142
2632,357280.422582345
2633,261472.882217492
2634,359403.889584757
2635,137482.44604165
2636,196543.775048153
2637,166630.912841572
2638,249583.072283707
2639,188600.359161715
2640,146778.752802579
2641,98488.7893399167
2642,168763.483650912
2643,118967.750482474
2644,117021.725257502
2645,118623.796483303
2646,111464.037375794
2647,118117.484369816
2648,126414.238808003
2649,141509.81067375
2650,144990.468215104
2651,137125.637632881
2652,340750.390855944
2653,258692.519799387
2654,233644.741709491
2655,344657.686680628
2656,316044.149257652
2657,341063.363472163
2658,281692.11416319
2659,286025.110091279
2660,285602.880719073
2661,338593.063970763
2662,337970.700692512
2663,262956.964582189
2664,279409.35731397
2665,287586.943968818
2666,288161.710052268
2667,183598.217197084
2668,208940.494196899
2669,185090.544100317
2670,285852.356575118
2671,207971.510305536
2672,184119.503367364
2673,190611.561376308
2674,193262.415946162
2675,171133.888862127
2676,213631.73451139
2677,185683.371813295
2678,256900.349416172
2679,260028.479831338
2680,274239.945697993
2681,341246.666334018
2682,295629.807606787
2683,381050.190314035
2684,285290.162906638
2685,300916.405560351
2686,265829.158998787
2687,261960.348520877
2688,246698.951581739
2689,228660.846908577
2690,345194.356525804
2691,194415.931601105
2692,156214.688117331
2693,212694.300197323
2694,159404.316415288
2695,217186.558699633
2696,211612.912417247
2697,182265.658696848
2698,192172.712208734
2699,163618.433859716
2700,154576.640280282
2701,157807.85054727
2702,114588.158226577
2703,158869.93249925
2704,143615.347849758
2705,117072.444236751
2706,115485.277076638
2707,114749.201598582
2708,122459.800930947
2709,114129.953830924
2710,116958.834866621
2711,219216.948906441
2712,300226.940839886
2713,168018.98217014
2714,168383.45867901
2715,162485.453920086
2716,160694.487895538
2717,215508.125347026
2718,245559.593785999
2719,113895.274233737
2720,175337.455439523
2721,121455.154223432
2722,143833.629653941
2723,151089.65686097
2724,107524.689392605
2725,120839.178133542
2726,121102.672281725
2727,151787.806978838
2728,158651.737672371
2729,132841.810396308
2730,131538.520081726
2731,120339.408140025
2732,118254.102517642
2733,148899.364864063
2734,137553.576149781
2735,122819.576068492
2736,146950.318442824
2737,116745.332286757
2738,135456.968027055
2739,138160.276203806
2740,136360.215083661
2741,130343.384081536
2742,148762.047369848
2743,124969.165598997
2744,153949.147536185
2745,151127.875808394
2746,135490.616574204
2747,156341.194794764
2748,116632.58356296
2749,115893.25828979
2750,120782.31792344
2751,125380.085305825
2752,233883.929674773
2753,151644.251945559
2754,144956.474521959
2755,138801.308053926
2756,90332.9747458217
2757,63084.1601124262
2758,97929.7210200557
2759,127766.852372742
2760,121602.605786019
2761,131789.611658023
2762,151992.102381285
2763,188329.918745749
2764,177065.985244238
2765,254993.555302188
2766,118346.961933593
2767,84249.100113046
2768,131592.002061037
2769,120584.348594658
2770,151946.301365224
2771,110540.032564612
2772,98348.1150496794
2773,187592.276624712
2774,137080.993938839
2775,130069.967624402
2776,173215.32777114
2777,169591.673453946
2778,139145.384541003
2779,130508.397524836
2780,126755.811730271
2781,105584.538226759
2782,93585.1553659884
2783,95687.5034938776
2784,96066.8979416655
2785,129945.720978465
2786,65434.3869465643
2787,135945.644254286
2788,79705.7980951187
2789,219383.830015358
2790,118860.476649972
2791,113796.981412833
2792,63966.6696179587
2793,183202.688817027
2794,103992.196935331
2795,133754.124849115
2796,103792.36738127
2797,207648.190530932
2798,115028.433216215
2799,137807.548563507
2800,101445.796586183
2801,125747.596929213
2802,107839.674447673
2803,165224.749597897
2804,145111.247522228
2805,115863.524128186
2806,101465.04227518
2807,172608.601638349
2808,124253.526742163
2809,121683.171518644
2810,122515.837288908
2811,138466.172382129
2812,132422.808455641
2813,150703.044555029
2814,149282.953286433
2815,109179.734281153
2816,204236.746839404
2817,120582.206234038
2818,106723.412870728
2819,186380.678698891
2820,111615.6656205
2821,114661.139804967
2822,175671.387348615
2823,258816.186926412
2824,135546.543914412
2825,158033.201200799
2826,139115.808203467
2827,151361.476452113
2828,223467.225608829
2829,176327.893449091
2830,230213.425532419
2831,197074.098200777
2832,213438.718875194
2833,253103.403036049
2834,226789.090502512
2835,223558.926650187
2836,213645.748950006
2837,140450.192068607
2838,134119.413865416
2839,184012.860616568
2840,193041.988890988
2841,219555.065292897
2842,225167.269980159
2843,152400.051445768
2844,148773.376171896
2845,117000.426884078
2846,221916.962612231
2847,180233.121214687
2848,230985.659377069
2849,228228.624233133
2850,273886.822929288
2851,245209.849407425
